t,a
295,81.547236111111147
296,82.087402777777783
297,30.691458333333383
298,-20.969527777777767
299,-38.831375000000044
300,-20.412347222222238
301,-12.086152777777761
302,-21.474263888888895
303,-35.512111111111111
304,-24.639972222222241
305,16.190930555555596
306,14.923569444444439
307,1.1729027777777588
308,-2.6417083333333342
309,-2.193972222222214
310,-11.267833333333323
311,-13.31077777777778
312,-5.2414166666666508
313,16.802986111111107
314,30.482305555555541
315,32.204138888888878
316,35.32105555555556
317,42.888513888888895
318,59.187944444444518
319,96.771694444444421
320,107.57922222222227
321,70.6516250000001
322,54.643736111111096
323,28.375902777777785
324,15.01538888888892
325,11.554847222222207
326,12.463888888888897
327,0.33287499999998571
328,-9.3147499999999983
329,-26.8982361111111
330,-27.527763888888895
331,12.756513888888893
332,24.934861111111108
333,16.559569444444453
334,-1.4967916666666949
335,-16.727027777777778
336,-6.0739027777778007
337,44.295680555555549
338,49.605763888888845
339,49.8415277777778
340,47.920583333333376
341,29.804527777777736
342,10.767486111111127
343,-13.674361111111143
344,-17.180319444444461
345,-9.4871805555555575
346,-8.9396111111110859
347,-22.337555555555547
348,-26.423555555555566
349,-22.488361111111104
350,-4.9404166666666907
351,6.6563472222222337
352,1.9496527777777826
353,-27.013861111111108
354,-35.548166666666646
355,-55.554083333333374
356,-66.89186111111114
357,-80.020069444444431
358,-79.079833333333355
359,-63.176736111111147
360,-47.185027777777748
361,-22.603125000000013
362,-12.215208333333333
363,-12.445680555555535
364,-27.483291666666634
365,-59.553
366,-66.745138888888945
367,-81.756916666666669
368,-94.537916666666746
369,-130.34740277777775
370,-142.68577777777779
371,-148.2440277777778
372,-135.36009722222232
373,-85.165416666666758
374,-52.043888888888851
375,-13.140472222222236
376,-2.8181111111111314
377,-18.3132361111111
378,-27.315222222222218
379,-55.525458333333376
380,-62.600000000000094
381,-58.327777777777747
382,-53.229638888888879
383,-62.261805555555561
384,-78.098416666666722
385,-95.018388888888936
386,-104.68812499999991
387,-113.56258333333329
388,-112.08841666666676
389,-89.9770277777778
390,-67.741374999999977
391,-16.228291666666674
392,6.57472222222225
393,34.525875000000006
394,29.946249999999981
395,6.7440277777777782
396,-2.2672777777777666
397,-16.051138888888879
398,-29.897444444444453
399,-67.993083333333345
400,-91.058319444444265
401,-107.76577777777771
402,-104.30641666666655
403,-99.724583333333342
404,-93.497625000000042
405,-60.965874999999983
406,-43.418000000000049
407,-28.83273611111111
408,-32.460263888888932
409,-38.225236111111045
410,-29.468166666666725
411,-16.436458333333327
412,-10.329430555555565
413,-23.041611111111109
414,-44.94559722222224
415,-71.64843055555562
416,-63.771680555555569
417,-8.0193333333333463
418,10.061097222222216
419,19.555152777777788
420,14.288638888888904
421,1.5832777777777949
422,8.135263888888888
423,33.261486111111161
424,57.832249999999931
425,72.0284166666667
426,67.03609722222221
427,64.07350000000001
428,72.24354166666663
429,80.954375000000013
430,74.976000000000028
431,65.034875000000085
432,48.547902777777821
433,1.3106805555555754
434,-16.649041666666669
435,-40.226347222222266
436,-49.245319444444434
437,-56.574805555555557
438,-53.390694444444456
439,-27.339416666666708
440,-19.704458333333349
441,-50.288861111111068
442,-70.289791666666716
443,-89.961847222222289
444,-82.1710972222223
445,-55.291986111111065
446,-42.002347222222213
447,-28.561333333333323
448,-25.171833333333318
449,-16.979097222222229
450,-11.207958333333323
451,8.5479305555555527
452,26.773777777777759
453,33.130875000000017
454,25.389222222222234
455,-16.019263888888847
456,-13.97654166666667
457,-0.12679166666662967
458,12.581694444444425
459,15.791152777777755
460,8.8652500000000156
461,14.272069444444449
462,18.200249999999983
463,45.844833333333348
464,58.252777777777794
465,88.371527777777771
466,81.387083333333266
467,58.07034722222226
468,32.55304166666668
469,-12.519361111111149
470,-27.622625000000014
471,-46.186111111111124
472,-53.504444444444431
473,-54.27995833333334
474,-46.44790277777777
475,-32.823500000000031
476,-22.596013888888887
477,-1.8997638888888972
478,4.2643611111111124
479,-6.1923750000000028
480,-9.1094722222221947
481,-13.336861111111059
482,-11.586375000000015
483,-23.594069444444479
484,-36.225888888888925
485,-48.056916666666609
486,-43.952763888888924
487,-23.05159722222222
488,-19.746013888888882
489,-29.326055555555556
490,-39.339180555555572
491,-28.636652777777794
492,-9.6366805555555466
493,13.503708333333332
494,13.973666666666698
495,-5.7475833333333375
496,-20.628527777777776
497,-41.836013888888907
498,-34.658347222222211
499,-13.724791666666617
500,-5.1359444444444424
501,0.82058333333335975
502,1.0348750000000049
503,-10.234291666666635
504,-13.301388888888885
505,-23.084763888888897
506,-17.829513888888862
507,-3.759583333333266
508,5.9392499999999924
509,30.352402777777773
510,21.157583333333349
511,0.22955555555555351
512,-6.248083333333339
513,-25.83886111111109
514,-30.250569444444412
515,-34.770944444444446
516,-32.874833333333356
517,-15.207527777777774
518,-12.571097222222191
519,-22.158861111111086
520,-32.679222222222215
521,-25.285013888888866
522,-12.55791666666671
523,4.9065416666666923
524,-0.38476388888893132
525,-21.625819444444421
526,-31.348805555555636
527,-41.315916666666773
528,-40.021166666666687
529,-35.63222222222214
530,-37.522055555555553
531,-46.825888888888855
532,-47.303986111111122
533,-48.757874999999913
534,-52.617694444444446
535,-49.484388888888937
536,-39.47523611111108
537,-22.75350000000001
538,-18.402902777777783
539,-19.893902777777836
540,-22.599180555555463
541,-8.0613888888888621
542,0.75136111111111337
543,14.716694444444434
544,28.931500000000021
545,69.661319444444459
546,86.465430555555514
547,85.351416666666736
548,70.34559722222221
549,36.5095
550,43.535291666666659
551,68.761097222222233
552,75.617388888888911
553,33.128236111111143
554,-4.677513888888857
555,-30.417458333333414
556,-32.319833333333314
557,-24.427819444444463
558,-29.134416666666667
559,-29.173194444444437
560,-34.065236111111105
561,-47.319611111111122
562,-62.029986111111143
563,-87.945416666666674
564,-85.054041666666578
565,-62.117791666666662
566,-50.773611111111052
567,-36.806736111111121
568,-22.450944444444453
569,8.2940555555555626
570,10.102013888888912
571,7.10640277777779
572,-1.4610833333333206
573,-15.030361111111111
574,-25.981319444444477
575,-44.063444444444478
576,-63.239652777777778
577,-75.622569444444466
578,-70.23148611111111
579,-39.217805555555572
580,-14.304138888888868
581,18.655458333333371
582,24.972513888888876
583,27.460361111111069
584,22.8086805555556
585,0.58541666666664061
586,-4.038361111111076
587,-23.057791666666649
588,-25.277527777777753
589,-37.753527777777755
590,-42.02843055555558
591,-56.223527777777853
592,-55.320944444444493
593,-46.936402777777843
594,-52.747583333333445
595,-46.688291666666636
596,-33.343069444444367
597,-8.9171388888888909
598,-13.918083333333319
599,-38.114180555555542
600,-63.643777777777672
601,-66.965013888888762
602,-60.737500000000018
603,-34.52894444444442
604,-18.360722222222208
605,9.59495833333337
606,30.223097222222197
607,56.701611111111106
608,58.784722222222229
609,14.301111111111053
610,0.68291666666666373
611,-0.40587499999998106
612,-2.4288888888889155
613,-17.46427777777776
614,-25.697138888888873
615,-20.160458333333327
616,-6.2953611111111112
617,15.206833333333341
618,37.931722222222234
619,67.171375
620,86.5278333333332
621,92.125819444444389
622,76.575513888888793
623,53.777041666666754
624,45.275736111111115
625,40.63952777777773
626,40.702069444444454
627,27.417430555555526
628,13.13020833333333
629,2.1503333333333208
630,8.45122222222223
631,37.965291666666666
632,51.402222222222264
633,59.097624999999937
634,61.526722222222141
635,63.359222222222165
636,67.181125
637,58.791458333333317
638,56.386166666666689
639,48.777388888888943
640,48.336375
641,34.289499999999947
642,22.55895833333334
643,6.6835694444444593
644,11.49551388888889
645,27.431861111111086
646,32.015277777777769
647,37.338333333333345
648,48.254749999999973
649,52.947791666666618
650,45.186388888888892
651,30.433208333333312
652,20.437527777777817
653,5.0134861111110967
654,-9.92009722222222
655,-34.832666666666668
656,-37.27125
657,3.026694444444451
658,15.354777777777763
659,24.009694444444396
660,23.735513888888825
661,27.800347222222207
662,36.151819444444428
663,20.444055555555547
664,-1.4009166666666619
665,-32.335958333333352
666,-26.156972222222265
667,-15.219263888888904
668,-27.258166666666646
669,-42.453652777777762
670,-57.040625000000055
671,-62.617388888888819
672,-71.280249999999981
673,-85.192097222222245
674,-78.529361111111157
675,-41.519513888888888
676,-22.935541666666687
677,-29.952444444444438
678,-40.808680555555583
679,-42.1126111111111
680,-34.350125
681,-34.76934722222218
682,-41.692194444444489
683,-38.2957777777779
684,-39.340097222222248
685,-41.348249999999979
686,-36.7543055555556
687,-34.826222222222263
688,-21.675305555555553
689,7.55679166666667
690,14.215527777777787
691,17.414138888888882
692,16.407388888888889
693,32.096458333333324
694,44.85969444444445
695,40.909291666666668
696,17.843125
697,-16.715291666666694
698,-39.239222222222288
699,-71.891097222222271
700,-83.301819444444547
701,-93.73827777777791
702,-92.288361111111186
703,-55.799666666666624
704,-15.00711111111112
705,29.322138888888912
706,36.108347222222193
707,0.054527777777723219
708,-16.130013888888879
709,-27.64158333333344
710,-29.524833333333227
711,-45.365930555555551
712,-69.795374999999936
713,-89.914180555555433
714,-88.27940277777779
715,-70.677402777777772
716,-50.49081944444444
717,-11.956624999999976
718,18.082916666666655
719,71.860875
720,81.875388888888878
721,53.806833333333358
722,36.222875000000037
723,21.408694444444414
724,19.872333333333337
725,31.966194444444497
726,35.700194444444456
727,41.964624999999977
728,44.560097222222211
729,39.8256805555555
730,24.361250000000005
731,-11.960749999999999
732,-21.487305555555533
733,-23.915111111111138
734,-12.846416666666702
735,-11.771111111111123
736,-11.195486111111125
737,-14.502263888888878
738,-33.636541666666659
739,-50.338694444444407
740,-48.55277777777772
741,-18.256611111111106
742,-2.7920694444444458
743,1.7692916666666891
744,2.7789722222222286
745,9.9972916666667189
746,20.676597222222192
747,39.00575000000002
748,46.540000000000013
749,44.878305555555549
750,37.274541666666707
751,2.9708750000000044
752,-8.92181944444445
753,-16.805180555555523
754,-8.1316805555555547
755,15.30265277777781
756,17.984013888888875
757,3.77487499999999
758,2.8769999999999949
759,0.0031527777777466473
760,-3.7839444444444363
761,-9.5092222222222
762,1.534958333333325
763,42.245611111111117
764,71.377680555555557
765,88.576375000000027
766,67.951597222222233
767,23.786541666666665
768,25.583486111111128
769,51.518027777777782
770,40.9392499999999
771,-4.0344444444444241
772,-18.713847222222256
773,-9.2040555555555166
774,11.191263888888878
775,12.631138888888856
776,-0.82036111111110888
777,-16.13743055555554
778,-14.825180555555542
779,-5.3562083333333508
780,-2.0802083333333674
781,4.211958333333345
782,2.06097222222222
783,-7.112750000000025
784,-15.937430555555542
785,-15.169694444444444
786,3.9340972222222117
787,43.242097222222235
788,52.147291666666668
789,52.725249999999981
790,47.261194444444449
791,48.307388888888823
792,42.252208333333371
793,58.965875000000061
794,73.222861111111158
795,83.73219444444446
796,64.2993888888889
797,24.783694444444439
798,21.64630555555555
799,42.77884722222219
800,55.3840833333333
801,58.756486111111109
802,69.897763888888875
803,103.87041666666667
804,121.14966666666666
805,104.47352777777778
806,78.47981944444453
807,49.57824999999999
808,37.962999999999987
809,20.198611111111116
810,-2.4176944444444297
811,-21.252833333333314
812,-18.352263888888874
813,-5.2907777777777945
814,-5.6617083333333156
815,-25.383944444444367
816,-28.916000000000022
817,0.95480555555557423
818,19.11831944444441
819,26.107833333333275
820,10.067347222222256
821,-23.268180555555482
822,-36.633374999999994
823,-42.81168055555559
824,-32.885972222222243
825,-6.52209722222221
826,8.7983333333333409
827,23.405347222222208
828,23.24291666666668
829,19.496597222222196
830,16.458388888888873
831,36.516194444444444
832,50.430916666666612
833,61.612222222222165
834,65.128166666666658
835,46.1190138888889
836,27.532333333333302
837,-8.6361527777777667
838,-31.594055555555556
839,-48.459194444444407
840,-52.570944444444535
841,-52.156124999999932
842,-42.527430555555569
843,-23.772180555555565
844,-12.685458333333333
845,21.226083333333325
846,38.612777777777829
847,59.384750000000039
848,48.008291666666665
849,27.188625000000009
850,14.255749999999985
851,-7.2881249999999973
852,-13.770444444444486
853,-35.850263888888982
854,-39.145583333333363
855,-40.316972222222141
856,-33.578930555555537
857,-12.928944444444385
858,21.252569444444443
859,31.052513888888857
860,31.624041666666677
861,32.393027777777775
862,38.961402777777757
863,41.658638888888873
864,24.3995
865,-36.603444444444456
866,-39.055624999999928
867,-27.103958333333338
868,-25.26520833333333
869,-39.671791666666664
870,-40.86333333333333
871,-7.022125
872,18.937597222222198
873,42.8324305555556
874,54.961486111111157
875,81.5611111111111
876,101.3513611111112
877,80.377430555555577
878,52.358972222222235
879,4.8972361111111029
880,-18.159194444444395
881,-59.068888888888985
882,-80.08808333333333
883,-91.856527777777814
884,-85.743986111111141
885,-54.033666666666633
886,-33.656944444444434
887,-10.729430555555561
888,6.2229722222222277
889,7.1139166666666753
890,3.5991249999999861
891,-2.2937499999999886
892,-8.221611111111077
893,-1.7449166666666223
894,-1.2694305555555405
895,-8.5521944444444014
896,-10.034875000000014
897,-22.574236111111105
898,-27.031361111111121
899,-37.248888888888892
900,-33.879722222222213
901,-19.494166666666654
902,12.122902777777787
903,57.127041666666607
904,68.655763888888941
905,80.9360555555556
906,88.962986111111093
907,95.555569444444416
908,92.691375000000107
909,52.424902777777788
910,26.836791666666677
911,-26.380736111111112
912,-63.529083333333311
913,-110.38322222222216
914,-120.16105555555558
915,-69.7047083333335
916,-38.879027777777743
917,-1.7143888888889154
918,10.090861111111124
919,31.415388888888888
920,36.103319444444431
921,22.885444444444428
922,9.5218472222222168
923,3.7515277777777665
924,-3.0150555555555738
925,-24.733430555555561
926,-36.2667222222223
927,-38.254527777777767
928,-41.416458333333395
929,-37.364013888888863
930,-45.807472222222231
931,-37.685499999999983
932,-27.10055555555558
933,-23.798305555555537
934,-35.922236111111125
935,-60.657597222222229
936,-58.052041666666625
937,-67.275763888888733
938,-64.9347916666666
939,-42.136680555555564
940,-29.585236111111119
941,-2.1850833333333179
942,-3.3487638888889344
943,-18.351458333333323
944,-23.353305555555558
945,1.3172638888888843
946,10.5673333333334
947,14.130347222222257
948,8.1620138888888878
949,2.4712916666666187
950,2.8215138888889122
951,-8.4914305555554979
952,-9.0491249999999948
953,-11.343597222222224
954,2.2427500000000031
955,28.7685277777778
956,33.863402777777672
957,46.120750000000065
958,38.23845833333327
959,37.2316666666667
960,41.924097222222215
961,42.701652777777767
962,45.331750000000028
963,19.200138888888876
964,19.708819444444433
965,26.173555555555545
966,28.60111111111107
967,33.663694444444438
968,19.89722222222218
969,17.605569444444431
970,27.430916666666711
971,33.90138888888896
972,36.5261111111112
973,42.396666666666782
974,52.355819444444521
975,45.479277777777725
976,23.228180555555536
977,-22.682638888888913
978,-33.783430555555512
979,-52.845388888888905
980,-61.25556944444444
981,-65.633833333333243
982,-65.557930555555558
983,-52.706930555555552
984,-27.392930555555552
985,28.350986111111141
986,53.003499999999995
987,53.081694444444437
988,43.404291666666687
989,17.664333333333339
990,2.797166666666667
991,-25.484722222222203
992,-41.091277777777847
993,-38.5912916666667
994,-32.9287638888889
995,-40.966986111111105
996,-52.856333333333346
997,-65.611875
998,-60.437958333333356
999,-42.5472916666667
1000,-36.5538611111111
1001,-31.529708333333346
1002,-40.437638888888941
1003,-38.843736111111063
1004,-48.684888888888885
1005,-61.271944444444514
1006,-58.851999999999968
1007,-46.527611111111128
1008,-31.65909722222219
1009,11.682541666666664
1010,38.718236111111118
1011,46.463069444444528
1012,28.86759722222217
1013,16.135777777777715
1014,13.47948611111107
1015,-5.4551805555555388
1016,-16.631444444444448
1017,-14.052236111111117
1018,0.82826388888888258
1019,10.176847222222206
1020,11.480263888888894
1021,19.967194444444441
1022,33.961069444444419
1023,61.983180555555627
1024,64.204958333333352
1025,63.809333333333342
1026,89.259513888888861
1027,133.2228472222223
1028,145.58580555555565
1029,116.68701388888901
1030,87.395111111111248
1031,42.98034722222225
1032,29.968916666666662
1033,17.787388888888859
1034,17.310930555555565
1035,23.472083333333334
1036,31.730388888888861
1037,56.618361111111163
1038,60.027333333333289
1039,63.863958333333358
1040,64.344680555555584
1041,90.454513888889
1042,90.635152777777748
1043,69.463777777777779
1044,57.240138888888893
1045,29.777388888888925
1046,11.238138888888891
1047,-19.867000000000068
1048,-21.127111111111141
1049,16.546208333333304
1050,28.825069444444441
1051,42.754805555555521
1052,41.463916666666691
1053,65.015555555555451
1054,81.743861111111
1055,92.901472222222367
1056,98.044527777777745
1057,84.685666666666577
1058,80.782930555555566
1059,70.287763888888861
1060,70.884083333333322
1061,73.919305555555511
1062,70.568499999999986
1063,74.9546805555555
1064,70.784986111111138
1065,51.559305555555518
1066,50.70152777777777
1067,66.65106944444446
1068,71.478875000000073
1069,74.146416666666681
1070,62.552763888888919
1071,44.742750000000029
1072,29.280402777777773
1073,-11.236138888888902
1074,-7.0831944444444019
1075,6.4026527777777771
1076,20.751194444444412
1077,38.543708333333313
1078,34.057555555555595
1079,20.489583333333353
1080,14.400166666666692
1081,9.6976111111111
1082,9.4435694444443978
1083,16.378138888888849
1084,24.828263888888895
1085,29.800416666666649
1086,37.088222222222214
1087,36.445611111111035
1088,44.984555555555538
1089,59.301722222222253
1090,60.925111111111107
1091,46.30783333333337
1092,33.845069444444434
1093,15.104458333333348
1094,1.6631944444444438
1095,-11.16147222222221
1096,-21.596138888888863
1097,-37.586874999999992
1098,-41.730944444444468
1099,-49.686652777777859
1100,-48.260986111111009
1101,-48.181208333333309
1102,-31.024694444444435
1103,1.3393194444444372
1104,14.949097222222223
1105,47.0166805555556
1106,49.978791666666694
1107,23.668319444444432
1108,-3.1895277777778062
1109,-34.118611111111107
1110,-23.414861111111112
1111,17.570013888888909
1112,40.706930555555552
1113,43.930583333333331
1114,35.73480555555556
1115,16.791069444444457
1116,2.5079444444444263
1117,-11.926458333333299
1118,-15.546000000000056
1119,-7.3759722222222157
1120,-4.341416666666662
1121,-16.430236111111114
1122,-24.35006944444444
1123,-12.513583333333317
1124,-5.40994444444446
1125,7.3558055555555431
1126,15.663736111111145
1127,38.801666666666669
1128,55.08299999999997
1129,54.173125000000034
1130,45.293916666666661
1131,27.942194444444443
1132,14.327916666666642
1133,1.3085138888889354
1134,-9.4326250000000424
1135,-19.623458333333396
1136,-17.198499999999989
1137,29.907458333333231
1138,43.411624999999972
1139,42.617069444444418
1140,38.34319444444435
1141,46.517861111111131
1142,59.808930555555492
1143,67.628374999999991
1144,59.585805555555595
1145,30.469666666666654
1146,25.547541666666664
1147,34.844013888888888
1148,35.90466666666665
1149,41.333736111111115
1150,28.480652777777788
1151,-5.4822500000000147
1152,-20.094222222222172
1153,-15.306069444444445
1154,-2.6593472222222214
1155,24.676402777777806
1156,39.161194444444483
1157,37.3885555555556
1158,33.621222222222237
1159,16.956652777777766
1160,9.7816527777777935
1161,-7.11661111111109
1162,-19.880236111111127
1163,-20.68758333333334
1164,-16.773194444444449
1165,-10.272611111111075
1166,3.3342638888889007
1167,35.218388888888882
1168,48.048930555555586
1169,50.859736111111104
1170,37.716791666666666
1171,25.270222222222248
1172,11.711152777777746
1173,-3.6690833333333206
1174,-21.817749999999979
1175,-42.569597222222221
1176,-47.731027777777761
1177,-49.560138888888865
1178,-48.359527777777771
1179,-59.275722222222228
1180,-66.664388888888908
1181,-89.475888888888989
1182,-88.079847222222327
1183,-80.985736111111081
1184,-76.555638888888851
1185,-45.30440277777776
1186,-22.925861111111114
1187,12.676388888888887
1188,23.767513888888896
1189,5.0304583333333337
1190,-12.261361111111107
1191,-36.803708333333361
1192,-37.98541666666668
1193,-45.5438888888889
1194,-52.40615277777782
1195,-57.613638888888893
1196,-51.027888888888953
1197,-50.728583333333376
1198,-57.356999999999971
1199,-44.839305555555605
1200,-28.262152777777835
1201,30.6752777777778
1202,49.331624999999981
1203,67.091861111111228
1204,66.958013888888871
1205,45.266194444444459
1206,25.892347222222195
1207,6.4229166666666222
1208,3.47981944444445
1209,25.302013888888915
1210,47.0798472222222
1211,64.5408611111111
1212,64.525847222222154
1213,64.53794444444442
1214,70.247902777777853
1215,77.351638888889
1216,77.5556944444446
1217,58.711166666666664
1218,56.698930555555641
1219,56.968652777777727
1220,52.092361111111138
1221,53.183513888889053
1222,49.486722222222163
1223,37.992430555555508
1224,26.870208333333274
1225,19.256625000000014
1226,20.951875000000026
1227,15.95416666666666
1228,10.59356944444443
1229,5.2940416666666517
1230,15.005583333333306
1231,22.835138888888871
1232,21.982902777777763
1233,67.874638888888882
1234,86.470986111111159
1235,101.17619444444438
1236,102.72648611111116
1237,82.598097222222179
1238,69.1794583333333
1239,39.011236111111124
1240,20.405458333333343
1241,-2.0906527777777879
1242,-4.671249999999989
1243,-4.6580416666666826
1244,-11.512347222222221
1245,-25.245888888888889
1246,-19.897152777777777
1247,11.985777777777779
1248,20.919111111111093
1249,12.454499999999992
1250,7.17565277777778
1251,3.7591666666666752
1252,-7.1589583333333549
1253,-14.992097222222233
1254,-24.43787500000002
1255,-28.661222222222175
1256,-30.472888888888871
1257,-38.787694444444455
1258,-36.267166666666668
1259,-31.52047222222221
1260,-25.814027777777781
1261,-19.697375000000012
1262,-29.086569444444454
1263,-36.475805555555553
1264,-41.396624999999979
1265,-0.087347222222205423
1266,19.409611111111118
1267,45.921097222222208
1268,56.878347222222267
1269,64.42091666666667
1270,69.7487638888889
1271,61.885930555555525
1272,60.889236111111089
1273,48.193152777777819
1274,34.919638888888883
1275,30.124166666666625
1276,19.573166666666655
1277,24.194569444444536
1278,30.347999999999956
1279,37.362999999999928
1280,36.936652777777788
1281,16.707277777777762
1282,0.38034722222221529
1283,-32.715597222222215
1284,-28.898263888888906
1285,-21.715236111111089
1286,-6.4567777777777691
1287,25.930083333333311
1288,54.078930555555594
1289,67.352999999999923
1290,52.725125
1291,13.57859722222222
1292,-2.2633611111110934
1293,-0.78326388888880549
1294,0.40334722222230812
1295,-15.359319444444415
1296,-22.79437500000002
1297,3.5328472222222032
1298,25.600152777777737
1299,63.628347222222146
